goos: darwin
goarch: arm64
pkg: github.com/bakhod1r/cachex/bench
cpu: Apple M1
BenchmarkStampede/hashicorp-lru_(cache-aside)-8    	     490	   1224703 ns/op	        64.00 loads/key
BenchmarkStampede/hashicorp-lru_(cache-aside)-8    	     495	   1211835 ns/op	        64.00 loads/key
BenchmarkStampede/hashicorp-lru_(cache-aside)-8    	     488	   1252255 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     435	   1371983 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     446	   1340523 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     448	   1381497 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     458	   1388434 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     453	   1358802 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     447	   1320679 ns/op	        63.86 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     436	   1381612 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     446	   1385933 ns/op	        63.87 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     446	   1342603 ns/op	        64.00 loads/key
BenchmarkStampede/ristretto_(cache-aside)-8        	     452	   1384891 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     464	   1314279 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     470	   1313596 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     458	   1325131 ns/op	        63.99 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     470	   1306269 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     448	   1306538 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     472	   1305442 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     470	   1319680 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     476	   1313660 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     463	   1319430 ns/op	        64.00 loads/key
BenchmarkStampede/bigcache_(cache-aside)-8         	     459	   1283435 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     462	   1275383 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     489	   1277530 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     474	   1315210 ns/op	        63.87 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     448	   1310425 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     464	   1362849 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     498	   1253707 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     477	   1264522 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     496	   1239977 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     451	   1229425 ns/op	        64.00 loads/key
BenchmarkStampede/freecache_(cache-aside)-8        	     483	   1260361 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     468	   1204752 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     489	   1251633 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     496	   1287219 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     505	   1217092 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     486	   1251694 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     489	   1254102 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     505	   1237317 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     445	   1270835 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     409	   1323188 ns/op	        64.00 loads/key
BenchmarkStampede/go-cache_(cache-aside)-8         	     490	   1196709 ns/op	        64.00 loads/key
PASS
ok  	github.com/bakhod1r/cachex/bench	278.273s
